"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Cep170",0.190452687069949,0.2416047736939,0.350309111750005,0.391434892541087,0.0863095238095238,0.498661594815441,0.107516351814285,0.0886192314763743,0.115918367346939,0.147960199004975,0.106100795755968
"Cep170b",0.0508134846182502,0.249730210118708,0.169750267771577,0.605720606826801,0.0307539682539683,0.0351507466892082,0.00566957658903489,0,0.107755102040816,0.00990049751243781,0.0333038608900678
"Cep19",0.0694500516953744,3.41814257601727,0.116393257793562,0.35319216182048,0,0.0691744153282615,0.107297041545081,0.039161610590182,0.244897959183674,0.0907960199004975,0.0505452402004126
"Cep192",0.00233947949040617,0,0.00545690286938384,0.0344500632111252,0.015625,0,0.00707681748308976,0.0134215848501563,0,0.00990049751243781,0.00854700854700855
"Cep250",0.0534822977586839,0.0327556655875071,0.0533833173609937,0.0992414664981037,0.0912698412698413,0.0745280360664976,0.021090337555056,0.105901820187534,0.115918367346939,0.0575124378109453,0.0412614205717654
"Cep290",0.257810350067276,1.42652193233035,0.573433301388654,1.15581542351454,0,0.416314454775993,0.200463292943692,0.257216400073543,2.86367346938776,0.239402985074627,0.177424108458591
"Cep295",0.085208252203347,0.351837745191392,0.0858372324633106,0.352402022756005,0.0453869047619048,0.0463510848126233,0.0624404765530924,0.0725776797205369,0.02,0.0437810945273632,0.0585027998821102
"Cep350",0.0981121070046303,0.147908334920333,0.218884942781442,0.285872313527181,0.0912698412698413,0.0572696534234996,0.0576603249447155,0.0964791321934179,1.03020408163265,0.197960199004975,0.0169466548776894
"Cep41",0.0020476260114904,0,0.00955521731777439,0.052307206068268,0.140625,0.0582558467173852,0.0396885591112248,0.0335999264570693,0.5,0.0447761194029851,0
"Cep44",0.0180350160500349,0.0482765187583317,0.0429862637878873,0.0764854614412136,0.015625,0.100309946463793,0.0300267233624326,0,0.0575510204081633,0.0437810945273632,0
"Cep57",0.0672662312065586,0.201993271122961,0.0561268015859594,0.117098609355247,0.0912698412698413,0.107142857142857,0.110970996216898,0.0663724949439235,0.122857142857143,0.22407960199005,0.106100795755968
"Cep57l1",0.0102885357402695,0.0274550879197613,0.00409831444839055,0.0764854614412136,0,0.0645956607495069,0.0147846596527994,0.0199944842801986,0,0.00497512437810945,0.0169466548776894
"Cep63",0.0315119399986308,0.0971243572652828,0.041349568746829,0.127528445006321,0.015625,0.124189912651451,0.0519211985712342,0.0400808972237544,0.244897959183674,0.151940298507463,0.0814913056292367
"Cep68",0.0139526514104069,0.0657652510632895,0.0508559294962136,0.0260745891276865,0.154513888888889,0.0288813750352212,0.0677074766525943,0.0575013789299504,0.115918367346939,0.145671641791045,0.0251989389920424
"Cep70",0.0176088745114495,0.0166634926680632,0.131087810286187,0.209860935524652,0.015625,0.0232459847844463,0.0274802874589047,0.0400808972237544,0.0575510204081633,0.0729850746268657,0.0251989389920424
"Cep72",0.000877962522993542,0.495048562178633,0.00273596782982881,0,0.015625,0.0117638771484925,0.00994612683850032,0.00675675675675676,0,0.00497512437810945,0.00854700854700855
"Cep76",0.0134178250012682,42.0446899003364,0.022776556363568,0.052307206068268,0,0,0.00918006388426916,0.0134215848501563,0.115918367346939,0.00990049751243781,0.00854700854700855
"Cep78",0.0206441964461973,0.0274550879197613,0.0282635248134995,0.0344500632111252,0,0.0294449140602987,0.0258841960552581,0.0589722375436661,0.02,0.00497512437810945,0
"Cep83",0.112985234051753,0.979908588840221,0.13455098934551,0.301042983565107,0.0307539682539683,0.0518455903071288,0.0576232655705215,0.164506343077772,1.10571428571429,0.28318407960199,0.0333038608900678
"Cep83os",0.0195853911443812,0.0759220465942995,0.0476915271435819,0.113621997471555,0,0.0572696534234996,0.0155162015461374,0.0335999264570693,0.02,0.0147761194029851,0.00854700854700855
"Cep85",0.0137449090784619,0.0440551006157557,0.0281282297010354,0.0685840707964602,0.015625,0.0463510848126233,0.0126996891073869,0.0134215848501563,0.0391836734693878,0.0147761194029851,0.00854700854700855
"Cep85l",0.0269943020798464,0.0166634926680632,0.0161903151248661,0.086441213653603,0.0307539682539683,0.0236686390532544,0.109157117532028,0.0750137892995036,0.02,0.120796019900498,0.00854700854700855
"Cep89",0.0205175531213271,0.0220910302799467,0.0190164796963376,0.0426675094816688,0.0453869047619048,0.0864327979712595,0.0429218625939937,0.0335999264570693,0.218775510204082,0.048407960199005,0
"Cep95",0.0588254145223996,0.011172475084111,0.0358626002968976,0.0605246523388116,0.015625,0.0637503522118907,0.0271756898627889,0.00675675675675676,0.18,0.068407960199005,0.0505452402004126
"Cep97",0.0205244734174174,0.0220910302799467,0.0332995095552173,0.0260745891276865,0.015625,0.210129613975768,0.0134281850247638,0.0134215848501563,0.0391836734693878,0.0243781094527363,0.00854700854700855
"Cept1",0.0334164512367055,0.29153177172602,0.0631302027547588,0.0586283185840708,0.0912698412698413,0.294378698224852,0.0855447118811338,0.0264754550468836,0.0575510204081633,0.31452736318408,0.115974064249926
"Cercam",0.00437764967032415,0.011172475084111,0.00273596782982881,0.0175410872313527,0,0.00591715976331361,0.00777891494213661,0.0134215848501563,0,0,0.0333038608900678
"Cerk",0.112966265196079,35.2808036564464,0.212490369618731,0.550094816687737,0.130704365079365,0.214285714285714,0.166369176347794,0.0199944842801986,0.0751020408163265,0.0519900497512438,0.0888594164456234
"Cerkl",0.0156511360924268,0,0,0.0962389380530974,0,0,0.0035511003080497,0,0.515918367346939,0.0196019900497512,0
"Cers1",0.00117069295403095,0,0.00136986301369863,0.00884955752212389,0,0,0.00496443315402688,0.00675675675675676,0,0,0
"Cers2",0.00814646579811422,0.0166634926680632,0.0122536031719187,0.0605246523388116,0.0912698412698413,2.46428571428571,0.142842058023811,0.063430777716492,0.191428571428571,0.200945273631841,0.153551429413498
"Cers4",0.0467128183691272,1.17098330476735,0.200441588214292,1.10698482932996,0.015625,0.0351507466892082,0.268486028108266,0.0692682478396764,1.0269387755102,0.694975124378109,0.229148246389626
"Cers5",0.0272355973625322,0.122802005967117,0.0347558111129902,0.194058154235145,0.0307539682539683,0.124189912651451,0.210688126582638,0.0711068211068211,0.390204081632653,0.187611940298507,0.176982021809608
"Cers6",0.079030868009307,0.214847965466895,0.100909483811564,0.211757269279393,0.0912698412698413,0.0175401521555368,0.00920443169195842,0.0199944842801986,0.300408163265306,0,0.0169466548776894
"Ces5a",9.76276481499561e-05,0,0,0.00884955752212389,0,0,0.00496443315402688,0,0,0,0.0169466548776894
"Cetn2",0.200621232882967,1.08858630102203,0.369147077061841,1.82158659924147,0.181547619047619,0.206396167934629,0.520843613502202,0.290494576208862,5.39795918367347,0.969004975124378,0.617742410845859
"Cetn3",0.287611089578124,1.7742652193233,0.435779919950392,0.860619469026549,0.176339285714286,1.09967596506058,0.770361841637679,0.4574370288656,1.75551020408163,1.07626865671642,0.448275862068966
"Cetn4",0.0053540214727065,0.0553545356440043,0.0162729954713719,0.052307206068268,0.015625,0,0.0507926644776253,0.0906416620702335,0.793469387755102,0,0.0169466548776894
"Cfap126",0.000195236232123355,0,0,0.0353982300884956,0.123015873015873,0,0.00987911536735485,0.00675675675675676,4.12244897959184,0.0247761194029851,0.0251989389920424
"Cfap20",0.0910719163079599,0.639655938551387,0.128485258470038,0.403761061946903,0.0731646825396825,0.0850239504085658,0.42504106990921,0.124287552858981,1.23918367346939,0.1118407960199,0.148541114058355
"Cfap36",0.610023566563135,7.37500793499651,0.670885243437247,3.67746523388116,0.174603174603175,1.22943082558467,1.08509035380026,0.612750505607648,4.02612244897959,0.414179104477612,0.837901562039493
"Cfap43",0,0,0,0,0,0,0.00213370616079098,0,1.47918367346939,0.00497512437810945,0.0251989389920424
"Cfap44",9.76276481499561e-05,0.011172475084111,0,0,0,0,0,0.0464699393270822,1.94122448979592,0,0.075744179192455
"Cfap45",0.000195236232123355,0,0.00136986301369863,0.0175410872313527,0,0,0,0.00675675675675676,5.03061224489796,0.0296019900497512,0
"Cfap46",0.000585479926251377,0,0.0308717139260011,0.0439317319848293,0,0,0.000712250712250712,0,1.10857142857143,0,0
"Cfap52",9.76276481499561e-05,0,0,0,0,0,0.00142348609918104,0.00675675675675676,0.566938775510204,0,0.00854700854700855
"Cfap53",0.013595388741723,0,0.00545690286938384,0,0,0,0.00284291089708053,0,1.06775510204082,0.0199004975124378,0
"Cfap54",9.76276481499561e-05,0,0,0,0,0,0,0,1.78612244897959,0,0
"Cfap57",0.000292825751920196,0.00561797752808989,0.00273596782982881,0.00884955752212389,0,0,0.000712250712250712,0,0.36734693877551,0,0.00854700854700855
"Cfap69",0.00574129115529158,0,0.0135295112464062,0.0605246523388116,0,0.00591715976331361,0.00284291089708053,0,0.191428571428571,0,0.0424403183023873
"Cfap74",0.00447285616805133,0.0379927632831842,0.00545690286938384,0,0.015625,0,0.00777891494213661,0,0.148571428571429,0,0.00854700854700855
"Cfap97",0.0900919604403848,0.332666793626611,0.20771557960802,0.188685208596713,0.0307539682539683,0.00591715976331361,0.111403017140722,0.0725776797205369,0.232244897959184,0.12363184079602,0.0835543766578249
"Cfdp1",0.74280915941413,4.87986415285977,1.11441080857621,4.40945006321113,0.380952380952381,1.08389687235841,0.795022063019212,0.494714101856959,1.63102040816327,1.5065671641791,0.889183613321544
"Cfh",0.00039039620754048,0,0,0,0.657738095238095,0.00591715976331361,0.000712250712250712,0.00675675675675676,0,1.93900497512438,3.6657824933687
"Cfl1",1.0581310018913,51.4130959182378,1.3108386417874,6.82632743362832,1.3015873015873,6.89243448858833,4.45855898938579,0.598777348777349,3.82408163265306,2.5210447761194,2.27291482463896
"Cfl2",0.284714878939715,2.19351869485177,0.374551365165267,1.49525916561315,0.208085317460317,2.53571428571429,0.412051505422853,0.236210700496415,1.2065306122449,0.451641791044776,0.80297671676982
"Cflar",0.0221179335507831,0,0.0149970873968845,0.156289506953224,0.0731646825396825,0.0917159763313609,0.0483010561413983,0.0264754550468836,0.607755102040816,0.407462686567164,0.229148246389626
"Cfp",0.0133412060756844,0.0279629276963118,0.0255200405885337,0,0.398561507936508,0,0.00638994990384869,0,0,0.0296019900497512,0
"Cggbp1",0.160444224291334,0.460769377261474,0.141430369994551,0.861883691529709,0.0595238095238095,0.150605804451958,0.286871539009814,0.140650854936569,0.336734693877551,0.401990049751244,0.26790450928382
"Cgn",0.00360455918257234,0,0.0594264990510551,0.052307206068268,0,0.00591715976331361,0.00142348609918104,0.00675675675675676,0.0751020408163265,0,0
"Cgnl1",0.105157750055796,0.00561797752808989,0.00955521731777439,0.00884955752212389,0,0.0117638771484925,0.00213370616079098,0.00675675675675676,1.83673469387755,2.49124378109453,0.521809608016505
"Cgref1",0.00865424014071803,0.00561797752808989,0.00136986301369863,0.248261694058154,0,0,0.0154776191839627,0.0589722375436661,0,0,0
"Cgrrf1",0.0900863746366535,1.67399860344061,0.107651690249356,0.19390012642225,0.0307539682539683,0.110030994646379,0.300619043847839,0.177008641294356,0.64530612244898,0.197761194029851,0.137636310050103
"Ch25h",0,0,0,0,0,0.00591715976331361,0.000712250712250712,0.027027027027027,0,0.107512437810945,0
"Chac1",0.0027273973549942,0.011172475084111,0.00136986301369863,0.0175410872313527,0,0,0.000712250712250712,0,0,0.00497512437810945,0
"Chac2",0.03572891678893,0.221925982352568,0.0464306518593683,0.151864728192162,0.015625,0.0344463229078614,0.112268074313691,0.0589722375436661,0,0.0196019900497512,0.0169466548776894
"Chadl",0.0238791965662063,0.011172475084111,0.0108536745776725,0.052307206068268,0,0.0626232741617357,0.0758975983494872,0.0575013789299504,0,0,0.0169466548776894
"Chaf1a",0.00999096300838654,0.00561797752808989,0.00545690286938384,0.0260745891276865,0,0.00591715976331361,0.00779922144854433,0.00675675675675676,0.148571428571429,0.00990049751243781,0
"Chaf1b",0.000195236232123355,0,0,0,0,0.00591715976331361,0,0,0,0,0
"Champ1",0.0409072618746609,0.106773313019742,0.0588702858109251,0.303729456384324,0.104910714285714,0.10207100591716,0.0680039516461469,0.0134215848501563,0.02,0.00497512437810945,0.0505452402004126
"Chchd1",0.18702487186824,0.79959372817876,0.138406900050736,1.12389380530973,0.111111111111111,0.673640462102001,0.439767348356087,0.245403566832138,0.561632653061225,0.432437810945274,0.222959033303861
"Chchd10",1.38136049322685,47.6490827144036,4.33621023357198,22.4807206068268,0.271577380952381,0.269723865877712,2.40729572162217,7.71980143408715,67.6734693877551,0.0764179104477612,5.74638962569997
"Chchd2",1.66207179976865,156.082936583508,2.5293590394047,36.6193109987358,0.952132936507937,7.51429980276134,8.07889636168325,4.4888306674021,62.0085714285714,3.88243781094527,5.08723843206602
"Chchd3",0.0803797728857957,1.17682346219768,0.208844917977338,0.303729456384324,0,0.321005917159763,0.416792567006394,0.230740945026659,0.630204081632653,0.267363184079602,0.106248157972296
"Chchd4",0.0736549989902659,0.517012632514442,0.117558299039781,0.65929203539823,0.0307539682539683,0.0679064525218371,0.0730465648498435,0.0264754550468836,0.377551020408163,0.0936318407960199,0.0567344532861774
"Chchd5",0.0228935405098405,0.122802005967117,0.0279779017982975,0.0842288242730721,0.015625,0.0745280360664976,0.156313394374692,0.039161610590182,0.0918367346938776,0.0775124378109453,0.0663129973474801
"Chchd6",0.0707320222479703,1.01187075477687,0.15419132983821,0.582806573957017,0.015625,0.317624683009298,0.160258948569711,0.0514800514800515,1.15265306122449,0.0619900497512438,0.0424403183023873
"Chchd7",0.110454540870478,0.693836094712118,0.162017776274499,0.652496839443742,0.0307539682539683,0.137714849253311,0.111720306303343,0.0886192314763743,0.36734693877551,0.210945273631841,0.217506631299735
"Chd1",0.146056604628595,0.256998666920587,0.166753105210741,0.326327433628319,0.281498015873016,0.1267258382643,0.10850375568836,0.0589722375436661,0.218775510204082,0.549900497512438,0.251989389920424
"Chd1l",0.0056409945224236,0.0327556655875071,0.0728733299509555,0,0,0,0.0580441179158214,0.0199944842801986,0.436326530612245,0.0675124378109453,0.0424403183023873
"Chd2",0.322993648407361,0.776518758331746,0.486801210139617,0.61283185840708,0.376736111111111,0.244857706396168,0.127364438839849,0.0847122632836919,1.15142857142857,0.280497512437811,1.38196286472149
"Chd3",0.180049137152509,2.07290674792103,0.366478756788244,1.91766750948167,0.0307539682539683,0.256832910679064,0.0466333843026644,0.110084574370289,2.54530612244898,0.240049751243781,0.316976127320955
"Chd3os",0.598141723202912,2.08725322160858,1.37705808294342,5.56969026548673,0.194196428571429,0.149690053536207,0.0427061059634117,0.039161610590182,1.10367346938776,0.0396019900497512,0.179045092838196
"Chd4",1.2515171128723,9.2889290928712,2.02056485709454,3.60951327433628,0.664434523809524,1.91666666666667,1.66492233776624,1.50505607648465,2.98326530612245,1.75940298507463,2.76849395814913
"Chd5",0.0195713789746115,0.180949660382149,0.432232181445779,1.83043615676359,0,0,0.000712250712250712,0.00675675675675676,0.613877551020408,0.00497512437810945,0
"Chd6",0.301873324151645,1.11432742969593,0.765695172595223,1.42683312262958,0.154513888888889,0.289025077486616,0.2990432589506,0.299825335539621,1.07102040816327,0.347363184079602,0.377689360447981
"Chd7",0.891206940244845,0.231098838316511,0.11509292143488,0.86283185840708,0.259672619047619,0.250140884756269,0.158774035288647,0.212906784335356,0.409795918367347,0.261243781094527,0.213527851458886
"Chd8",0.208366683727198,0.587316701580651,0.383127572016461,0.491782553729456,0.181547619047619,0.212806424344886,0.125427198128552,0.127045412759698,0.418367346938775,0.427363184079602,0.0739758325965223
"Chd9",0.289194617275503,0.77258300006348,0.405178796249319,0.670353982300885,0.323164682539683,0.121935756551141,0.319520847674803,0.541781577495863,0.244897959183674,0.241840796019901,0.127320954907162
"Chdh",0.00039039620754048,0,0.016340643027604,0.00884955752212389,0,0.11214426599042,0.000712250712250712,0.00675675675675676,0.0751020408163265,0,0
"Chek1",0.000878267549818459,0,0.00136986301369863,0,0,0,0.00142348609918104,0,0,0,0
"Chek2",0.00214492956863888,0.00561797752808989,0.00684179867335626,0,0.015625,0,0.00710930789334211,0.00675675675675676,0.826530612244898,0.0537810945273632,0.0169466548776894
"Cherp",0.0556232810427754,0.310417063416492,0.121917808219178,0.151864728192162,0.015625,0.0701606086221471,0.0484609698793591,0.0575013789299504,0.244897959183674,0.0936318407960199,0.0567344532861774
"Chfr",0.0317077672202274,0.145400876023615,0.070400435950918,0.0344500632111252,0.123015873015873,0.088334742180896,0.0250013706891825,0.0199944842801986,0.0391836734693878,0.048407960199005,0
"Chga",0.439812192696198,3.88421253094649,1.28907116147096,4.6120417193426,0.22594246031746,0.276697661313046,0.0182860090201501,0.0264754550468836,0.02,0.0147761194029851,0
"Chgb",7.8798897396659,18.9533739605155,1.06179604261796,70.2207648546144,2.3640873015873,0.806424344885883,0.421664605556266,0.569727891156463,0.107755102040816,0.845124378109453,0.653993516062482
"Chic1",0.077328856454624,0.0274550879197613,0.202424037431648,1.03555625790139,0,0.0294449140602987,0.109324138547232,0.148694612980327,1.27387755102041,0.0391044776119403,0.106100795755968
"Chic2",0.0600260572978021,0.0922046594299498,0.141684048330421,0.169721871049305,0.149801587301587,0.0232459847844463,0.138202021309648,0.0725776797205369,0.115918367346939,0.287910447761194,0.120394930739758
"Chid1",0.024387447513224,0.104868913857678,0.0484525621511923,0.0426675094816688,0,0.0952380952380952,0.135580451332411,0.111923147637433,0.450612244897959,0.0196019900497512,0.0585027998821102
"Chil1",0.000487947598984207,0,0,0,0,0.00591715976331361,0.061936875194181,0.118909726052583,0.0575510204081633,0,0
"Chil5",0.0339290678801549,0.00561797752808989,0,0,0,0.00591715976331361,0.00142348609918104,0,0,0.0196019900497512,0
"Chka",0.145881519231093,0.328826255316448,0.190174192457298,0.352402022756005,0.0453869047619048,0.093265708650324,0.187308738092772,0.213044677330392,0.13265306122449,0.177910447761194,0.144562334217507
"Chkb",0.0456555572656122,0.136608899892084,0.0704361388278182,0.275916561314791,0.0453869047619048,0.0463510848126233,0.0784699250486848,0.0725776797205369,0.177959183673469,0.0529850746268657,0.0412614205717654
"Chl1",0.430601240471653,0.0387545229480099,0.356820189037338,5.90929203539823,0.0453869047619048,0.0117638771484925,0.852651928204316,0.261950726236441,0.0391836734693878,0.068407960199005,0.0505452402004126
"Chm",0.0662383098707653,0.804545166000127,0.28449743503016,0.403761061946903,0.263640873015873,0.159904198365737,0.142610563850763,0.0983177054605626,0.359591836734694,0.165671641791045,0.0251989389920424
"Chml",0.00311794607594714,0.309147463975116,0.0428133866997388,0.088653603034134,0.0771329365079365,0,0.0134566141337346,0,0,0.0147761194029851,0.0505452402004126
"Chmp1a",0.0351978650867497,0.330254554687996,0.113649773568596,0.211757269279393,0.104910714285714,0.0833333333333333,0.130032713781823,0.0199944842801986,0.204081632653061,0.155671641791045,0.0928381962864721
"Chmp2a",0.396394216897293,3.26214054465816,0.480478042730706,1.31352718078382,0.444444444444444,1.60883347421809,1.05028246350413,0.578553042838757,1.38122448979592,0.910199004975124,0.9798113763631
"Chmp2b",0.0866969928148834,1.07903256522567,0.216765319352838,0.277338811630847,0.0595238095238095,0.53036066497605,0.286346108156514,0.190614083471226,0.771020408163265,0.209004975124378,0.228264073091659
"Chmp3",0.236411688833824,1.24560401193423,0.289345509893455,0.590549936788875,0.0453869047619048,0.306917441532826,0.260619287525916,0.172090457804744,0.489795918367347,0.889601990049751,0.445623342175066
"Chmp4b",0.35452448100496,10.3078778645337,0.385824078771821,1.13305941845765,0.388640873015873,0.632220343758805,0.923186578211525,0.273395844824416,1.24244897959184,0.584477611940299,0.74904214559387
"Chmp4c",0.0025330762033456,0.011172475084111,0.00816280511866509,0,0,0.0117638771484925,0.00142348609918104,0,0,0.00497512437810945,0.147804302976717
"Chmp5",0.203153451198367,1.96435599568336,0.34349925775598,1.30151706700379,0.104910714285714,0.786136939983094,0.419629893614213,0.197600661886376,1.35714285714286,1.29417910447761,0.473474801061008
"Chmp6",0.0368033928438762,0.0841744429632451,0.0282635248134995,0.0918141592920354,0.0595238095238095,0.0463510848126233,0.0904101508164231,0.0770362198933627,0.0575510204081633,0.1518407960199,0.0251989389920424
"Chmp7",0.0526058031772852,0.443248904970482,0.0756543961516057,0.127370417193426,0.015625,0.209284305438152,0.0713423412995758,0,0.214285714285714,0.0664179104477612,0.113321544356027
"Chn1",0.0217218943469817,21.2424300133308,0.142790837514328,1.49162452591656,0,0.0117638771484925,0.402213003068313,0.15425629711344,0.0751020408163265,0,0.134099616858238
"Chn1os1",0.000780487388256044,0.0327556655875071,0.00136986301369863,0,0,0,0.00637370469872252,0,0,0,0
"Chn1os3",0.00039039620754048,0.0657652510632895,0.00136986301369863,0.0344500632111252,0,0,0.00707681748308976,0,0,0,0
"Chn2",4.0173551112573,0.310194883514251,0.137707875303005,2.20622629582807,1.99975198412698,1.58502395040857,0.252549481879489,0.250183857326714,0.218775510204082,0.464179104477612,0.278661951075744
"Chordc1",0.0959150941056368,1.56186123278106,0.23446642990022,0.713179519595449,0.0989583333333333,0.177796562411947,0.13799641793227,0.104247104247104,0.602448979591837,0.22452736318408,0.240642499263189
"Chp1",0.100119564796114,0.827048816098521,0.131807505120544,0.365518331226296,0.0595238095238095,0.182093547478163,0.136006887966973,0.0464699393270822,0.377551020408163,0.15407960199005,0.154435602711465
"Chp2",9.76276481499561e-05,0,0,0,0.0453869047619048,0,0,0,0,0.0247761194029851,0.184939581491306
"Chpf",0.0373279055334974,0.787818193359995,0.052434372474961,0.176201011378003,0,0.00591715976331361,0.0755320812341482,0.0575013789299504,0.02,0.00497512437810945,0.0987326849395815
"Chpf2",0.00910739561748515,0.328826255316448,0.076819437397824,0.198957016434893,0.015625,0.0399408284023669,0.0204014393251742,0.0134215848501563,0.02,0.0147761194029851,0.0739758325965223
"Chpt1",0.0441356085970514,0.540246302291627,0.110913805738768,0.254108723135272,0.0453869047619048,0.610383206537053,1.57637124761145,1.89097260525832,0.785714285714286,0.0851243781094527,0.257441791924551
"Chrac1",0.0374044100740218,0.201993271122961,0.0242103087359303,0.0764854614412136,0.104910714285714,0.0952380952380952,0.137726849059707,0.0264754550468836,0.526122448979592,0.1418407960199,0.123489537282641
"Chrd",0.0146645458914097,0.00561797752808989,0.00273596782982881,0.00884955752212389,0,0.00591715976331361,0.00425827439369848,0,0,0.00497512437810945,0.0585027998821102
"Chrdl1",0.000487947598984207,0.635339300450708,0,0,0,0,0,0,0.02,0,0
"Chrdl2",9.76276481499561e-05,0,0.00681173309280869,0.052307206068268,0,0,0,0,0,0,0
"Chrm2",0.00214557775064183,0,0.104823646579101,0.898546144121365,0,0,0.000712250712250712,0,0,0,0
"Chrm3",0.000585479926251377,0,0,0.0260745891276865,0,0,0.00142348609918104,0,0,0,0
"Chrna1os",0.00039039620754048,0.0500539579762585,0.0122987015427401,0.122155499367889,0,0,0.0484127419266407,0.027027027027027,0.18,0,0.0412614205717654
"Chrna3",0.00418672194210274,0,0,0,0,0,0,0,0.02,0,0
"Chrna4",0.000487947598984207,0,0.0349136554108649,0.0175410872313527,0,0.00591715976331361,0,0.0335999264570693,0,0,0
"Chrnb1",0.00039039620754048,0.00561797752808989,0.00545690286938384,0,0,0,0.00142348609918104,0,0,0.038407960199005,0.0505452402004126
"Chrnb2",0.025365211000495,0.46391163587888,0.0779919950391792,0.120575221238938,0,0,0.0035511003080497,0,0,0,0
"Chrnb4",0.00379480060043768,0,0,0,0,0,0,0,0,0,0
"Chst1",0.0110499589519682,0,0.721160531409136,4.44642857142857,0.0307539682539683,0.0117638771484925,0.00425827439369848,0.348593491450634,0,0.00497512437810945,0.0424403183023873
"Chst10",0.0361824916775814,0.00561797752808989,0.0509254561512299,0.0813843236409608,0.015625,0.0117638771484925,0.42454152985158,0.159358337929767,0.02,0.00497512437810945,0
"Chst11",0.0156460650214625,0.207706468609154,0.0307213860232632,0.0439317319848293,0.015625,0.00591715976331361,0.0258841960552581,0.0725776797205369,0.0918367346938776,0.0475124378109453,0.0169466548776894
"Chst12",0.0180291442836553,0.011172475084111,0.0135295112464062,0.0586283185840708,0.015625,0.124049027895182,0.178737869400735,0.0527670527670528,0.02,0.0147761194029851,0.0341880341880342
"Chst14",0.0036034153319789,0,0.00136986301369863,0,0.015625,0.0117638771484925,0.0230940820748376,0,0,0.0291044776119403,0.0424403183023873
"Chst15",0.0329744101748713,0.668824985717006,0.00136986301369863,0.0507269279393173,0.015625,0,0.000712250712250712,0.00675675675675676,0,0.0907960199004975,0.472295903330386
"Chst2",0.00631544696066791,4.82895321526059,0.185700058252062,0.0439317319848293,0.0307539682539683,0.393209354747816,0.321624094075983,0.148372862658577,0.02,0.130796019900497,0.0987326849395815
"Chst3",0,0,0,0,0,0.0572696534234996,0.000712250712250712,0,0,0,0.0169466548776894
"Chst5",0.0027273973549942,0,0,0,0.015625,0.0236686390532544,0,0,0,0,0
"Chst7",0.00476659700044627,0,0,0,0.0307539682539683,0,0.0161695633898057,0,0,0.0247761194029851,0.0251989389920424
"Chst8",0.000682993189341989,1.66228654859392,0,0.15897597977244,0,0.0952380952380952,0.0705448032604127,0.189189189189189,0,0,0.0251989389920424
"Chst9",0.000195236232123355,0,0.0453689610462822,0,0,0,0,0,0,0,0
"Chsy1",0.00389313362312026,0.0220910302799467,0.0214668245109645,0.0439317319848293,0,0,0.0781942642242001,0.039161610590182,0.0983673469387755,0.0651243781094527,0.0251989389920424
"Chtf18",0.00185166534065787,0.0533231765378023,0.00547945205479452,0,0,0.0117638771484925,0.00284291089708053,0,0,0.00497512437810945,0.00854700854700855
"Chtf8",0.0332920956130222,0.231098838316511,0.050202003119304,0.0764854614412136,0.015625,0.0399408284023669,0.0780013524133268,0.0134215848501563,0.0751020408163265,0.0519900497512438,0.0567344532861774
"Chtop",0.115050399105677,0.666412746778391,0.136011049100851,0.394279393173198,0.015625,0.293533389687236,0.204085973686829,0.127045412759698,0.177959183673469,0.211243781094527,0.0567344532861774
"Chuk",0.0208456094715252,0.0718910683679299,0.0676926546028525,0.106510745891277,0.0731646825396825,0.0117638771484925,0.0479614298217292,0.0464699393270822,0.0751020408163265,0.0936318407960199,0.0169466548776894
"Churc1",0.0380827706684604,0.302799466768235,0.0679125091606066,0.240202275600506,0.0307539682539683,0.222104818258664,0.20685171985956,0.0328644971502114,0.907755102040816,0.21452736318408,0.211464780430298
"Ciao1",0.0644866170719739,0.819780359296642,0.0842136911137419,0.357458912768647,0.0307539682539683,0.168991265145111,0.108499186724418,0.0264754550468836,0.0751020408163265,0.0960199004975124,0.134099616858238
"Ciapin1",0.0504750954843581,0.24239827334476,0.10365296803653,0.361567635903919,0,0.133276979430826,0.130599265310598,0.107878286449715,0.163673469387755,0.0607960199004975,0.0251989389920424
"Ciart",0.0120955146510771,0.129372183076239,0.0588702858109251,0.0507269279393173,0,0.0294449140602987,0.042356834053199,0.0328644971502114,0,0.0491044776119403,0.0169466548776894
"Cib1",0.00708968129901316,0.16114390909668,0.0523235056466919,0.163084702907712,0.0307539682539683,0.269723865877712,0.526504559826014,0.113439970582828,1.2330612244898,0.220945273631841,0.269230769230769
"Cib2",0.0401139061672287,0.425474512791214,0.206402089557848,0.589917825537295,0.104910714285714,0.00591715976331361,0.0466399839172469,0.0964791321934179,0.107755102040816,0.00497512437810945,0.0585027998821102
"Cic",0.0314657284346559,0.0889037008823716,0.0499539620797865,0.109513274336283,0.0307539682539683,0.0626232741617357,0.0210395712890367,0.0453667953667954,0.02,0.0243781094527363,0.0333038608900678
"Cidea",0.0314274856964819,0,0.235405979292331,0.112199747155499,0,0,0,0.0725776797205369,0.379183673469388,0,0
"Cideb",0.00039039620754048,0,0,0,0,0,0.0829129886506936,0.153474903474903,0.02,0,0.0769230769230769
"Ciita",9.76276481499561e-05,0,0,0,0.0307539682539683,0,0,0,0,0,0
"Cinp",0.0227700809024554,0.0583063543452041,0.00951011894695304,0.0605246523388116,0,0.0782614821076359,0.0420522364570832,0.0264754550468836,0.0575510204081633,0.0764179104477612,0.0333038608900678
