"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Cfh",0.000390510592599824,0,0,0,0.59375,0.00591715976331361,0.000712250712250712,0.00675675675675676,0,0.54726368159204,1.17948717948718
"Cfl1",0.870936249145758,2.80337078651685,0.836986301369863,2.23893805309735,0.75,2.72189349112426,1.93660968660969,0.641891891891892,1.18,1.64179104477612,1.32478632478632
"Cfl2",0.206775358781607,0.612359550561798,0.23972602739726,0.778761061946903,0.171875,1.15384615384615,0.313390313390313,0.236486486486486,0.76,0.328358208955224,0.52991452991453
"Cflar",0.015522796055843,0,0.00958904109589041,0.115044247787611,0.078125,0.0591715976331361,0.0398860398860399,0.027027027027027,0.38,0.26865671641791,0.170940170940171
"Cfp",0.0115200624816948,0.0168539325842697,0.0232876712328767,0,0.171875,0,0.00498575498575499,0,0,0.0199004975124378,0
"Cggbp1",0.113833837742849,0.230337078651685,0.116438356164384,0.31858407079646,0.0625,0.14792899408284,0.185897435897436,0.0945945945945946,0.3,0.278606965174129,0.205128205128205
"Cgn",0.00283120179634873,0,0.0479452054794521,0.0353982300884956,0,0.00591715976331361,0.00142450142450142,0.00675675675675676,0.08,0,0
"Cgnl1",0.0684369813531192,0.00561797752808989,0.00684931506849315,0.00884955752212389,0,0.0118343195266272,0.00213675213675214,0.00675675675675676,0.8,1.16915422885572,0.299145299145299
"Cgref1",0.00595528653714732,0.00561797752808989,0.00136986301369863,0.168141592920354,0,0,0.0142450142450142,0.0472972972972973,0,0,0
"Cgrrf1",0.075466172019916,0.533707865168539,0.0945205479452055,0.194690265486726,0.03125,0.0946745562130177,0.231481481481481,0.141891891891892,0.26,0.17910447761194,0.094017094017094
"Ch25h",0,0,0,0,0,0.00591715976331361,0.000712250712250712,0.0135135135135135,0,0.0497512437810945,0
"Chac1",0.00253831885189886,0.0112359550561798,0.00136986301369863,0.0176991150442478,0,0,0.000712250712250712,0,0,0.00497512437810945,0
"Chac2",0.0262618373523382,0.123595505617978,0.0397260273972603,0.132743362831858,0.015625,0.0355029585798817,0.0904558404558405,0.0472972972972973,0,0.0199004975124378,0.0170940170940171
"Chadl",0.0207946890559406,0.0112359550561798,0.010958904109589,0.0353982300884956,0,0.0532544378698225,0.0626780626780627,0.0608108108108108,0,0,0.0170940170940171
"Chaf1a",0.00810309479644635,0.00561797752808989,0.00547945205479452,0.0265486725663717,0,0.00591715976331361,0.00641025641025641,0.00675675675675676,0.12,0.00995024875621891,0
"Chaf1b",0.000195255296299912,0,0,0,0,0.00591715976331361,0,0,0,0,0
"Champ1",0.0342673045006346,0.0786516853932584,0.0534246575342466,0.230088495575221,0.078125,0.0710059171597633,0.0505698005698006,0.0135135135135135,0.02,0.00497512437810945,0.0341880341880342
"Chchd1",0.15669237528068,0.370786516853933,0.0986301369863014,0.557522123893805,0.125,0.420118343195266,0.331196581196581,0.182432432432432,0.36,0.36318407960199,0.188034188034188
"Chchd10",0.903641511275993,2.78651685393258,1.74383561643836,4.64601769911504,0.171875,0.183431952662722,1.06837606837607,2.37837837837838,9.4,0.0597014925373134,1.17094017094017
"Chchd2",1.15718051352143,5.39887640449438,1.08356164383562,5.29203539823009,0.484375,2.6508875739645,2.76994301994302,1.58783783783784,6.46,2.36318407960199,2.70940170940171
"Chchd3",0.0675583325197696,0.466292134831461,0.16027397260274,0.230088495575221,0,0.27810650887574,0.29985754985755,0.202702702702703,0.32,0.228855721393035,0.11965811965812
"Chchd4",0.0614077906863224,0.275280898876405,0.1,0.353982300884956,0.03125,0.0591715976331361,0.0626780626780627,0.027027027027027,0.3,0.0796019900497512,0.0598290598290598
"Chchd5",0.0185492531484917,0.0842696629213483,0.0287671232876712,0.0707964601769911,0.015625,0.0532544378698225,0.115384615384615,0.0405405405405405,0.1,0.0497512437810945,0.0512820512820513
"Chchd6",0.0580884506492239,0.325842696629214,0.126027397260274,0.407079646017699,0.015625,0.165680473372781,0.116809116809117,0.0540540540540541,0.48,0.054726368159204,0.0256410256410256
"Chchd7",0.0848384262423118,0.292134831460674,0.132876712328767,0.398230088495575,0.03125,0.130177514792899,0.0811965811965812,0.0810810810810811,0.2,0.18407960199005,0.153846153846154
"Chd1",0.0856194474275115,0.140449438202247,0.113698630136986,0.238938053097345,0.140625,0.100591715976331,0.0641025641025641,0.0472972972972973,0.16,0.323383084577114,0.153846153846154
"Chd1l",0.00468612711119789,0.0337078651685393,0.0506849315068493,0,0,0,0.0427350427350427,0.0202702702702703,0.18,0.0497512437810945,0.0256410256410256
"Chd2",0.17699892609587,0.331460674157303,0.305479452054795,0.380530973451327,0.140625,0.130177514792899,0.0897435897435897,0.0608108108108108,0.46,0.139303482587065,0.41025641025641
"Chd3",0.115200624816948,0.848314606741573,0.286301369863014,0.955752212389381,0.03125,0.0710059171597633,0.0334757834757835,0.0743243243243243,0.84,0.233830845771144,0.230769230769231
"Chd3os",0.382016987210778,0.668539325842697,0.768493150684932,2.16814159292035,0.109375,0.0710059171597633,0.0277777777777778,0.0405405405405405,0.28,0.0199004975124378,0.102564102564103
"Chd4",0.68817729180904,1.45505617977528,1.27945205479452,1.87610619469027,0.546875,1,0.868945868945869,0.756756756756757,1.58,0.925373134328358,1.08547008547009
"Chd5",0.0123010836668945,0.129213483146067,0.256164383561644,0.867256637168142,0,0,0.000712250712250712,0.00675675675675676,0.28,0.00497512437810945,0
"Chd6",0.184906765596017,0.415730337078652,0.520547945205479,0.831858407079646,0.140625,0.195266272189349,0.198717948717949,0.182432432432432,0.48,0.228855721393035,0.247863247863248
"Chd7",0.522112662305965,0.151685393258427,0.0835616438356164,0.380530973451327,0.203125,0.171597633136095,0.107549857549858,0.135135135135135,0.28,0.169154228855721,0.102564102564103
"Chd8",0.145855706336034,0.280898876404494,0.3,0.398230088495575,0.09375,0.207100591715976,0.106837606837607,0.0945945945945946,0.3,0.228855721393035,0.0598290598290598
"Chd9",0.159035438836278,0.320224719101124,0.268493150684932,0.398230088495575,0.203125,0.0946745562130177,0.172364672364672,0.222972972972973,0.2,0.114427860696517,0.102564102564103
"Chdh",0.000390510592599824,0,0.010958904109589,0.00884955752212389,0,0.0828402366863905,0.000712250712250712,0.00675675675675676,0.08,0,0
"Chek1",0.000683393537049692,0,0.00136986301369863,0,0,0,0.00142450142450142,0,0,0,0
"Chek2",0.00175729766669921,0.00561797752808989,0.00410958904109589,0,0.015625,0,0.00427350427350427,0.00675675675675676,0.3,0.0348258706467662,0.0170940170940171
"Cherp",0.046666015815679,0.168539325842697,0.105479452054795,0.132743362831858,0.015625,0.0355029585798817,0.0462962962962963,0.0608108108108108,0.2,0.0796019900497512,0.0598290598290598
"Chfr",0.0246997949819389,0.0842696629213483,0.0479452054794521,0.0353982300884956,0.0625,0.0828402366863905,0.0256410256410256,0.0202702702702703,0.04,0.0398009950248756,0
"Chga",0.303329102801913,0.808988764044944,0.39041095890411,1.76106194690265,0.109375,0.0946745562130177,0.0156695156695157,0.027027027027027,0.02,0.0149253731343284,0
"Chgb",3.27062384067168,2.32022471910112,0.578082191780822,8.89380530973451,0.71875,0.272189349112426,0.173789173789174,0.25,0.12,0.263681592039801,0.188034188034188
"Chic1",0.0532070682417261,0.0280898876404494,0.158904109589041,0.548672566371681,0,0.0177514792899408,0.0783475783475783,0.0878378378378378,0.46,0.0298507462686567,0.0769230769230769
"Chic2",0.046568388167529,0.0617977528089888,0.0958904109589041,0.132743362831858,0.09375,0.0236686390532544,0.11965811965812,0.0472972972972973,0.08,0.164179104477612,0.094017094017094
"Chid1",0.0203065508151909,0.0898876404494382,0.0479452054794521,0.0442477876106195,0,0.0769230769230769,0.112535612535613,0.0608108108108108,0.28,0.0199004975124378,0.0427350427350427
"Chil1",0.00048813824074978,0,0,0,0,0.00591715976331361,0.047008547008547,0.101351351351351,0.06,0,0
"Chil5",0.0251879332226887,0.00561797752808989,0,0,0,0.00591715976331361,0.00142450142450142,0,0,0.0199004975124378,0
"Chka",0.1104168700576,0.146067415730337,0.13013698630137,0.221238938053097,0.046875,0.0887573964497041,0.141737891737892,0.195945945945946,0.1,0.164179104477612,0.102564102564103
"Chkb",0.0374890168895831,0.101123595505618,0.0602739726027397,0.212389380530973,0.046875,0.0355029585798817,0.0591168091168091,0.0472972972972973,0.16,0.0447761194029851,0.0427350427350427
"Chl1",0.302255198672264,0.0280898876404494,0.247945205479452,1.35398230088496,0.046875,0.0118343195266272,0.522792022792023,0.209459459459459,0.04,0.0398009950248756,0.0341880341880342
"Chm",0.0469588987601289,0.348314606741573,0.201369863013699,0.336283185840708,0.078125,0.112426035502959,0.084045584045584,0.0608108108108108,0.26,0.119402985074627,0.0256410256410256
"Chml",0.00253831885189886,0.202247191011236,0.0328767123287671,0.0973451327433628,0.046875,0,0.00925925925925926,0,0,0.0149253731343284,0.0341880341880342
"Chmp1a",0.0304598262227863,0.219101123595506,0.0917808219178082,0.194690265486726,0.078125,0.0769230769230769,0.0982905982905983,0.0202702702702703,0.2,0.119402985074627,0.102564102564103
"Chmp2a",0.300205018061115,0.578651685393258,0.317808219178082,0.911504424778761,0.25,0.93491124260355,0.675925925925926,0.385135135135135,0.92,0.800995024875622,0.675213675213675
"Chmp2b",0.0699013960753685,0.359550561797753,0.147945205479452,0.247787610619469,0.0625,0.325443786982249,0.196581196581197,0.141891891891892,0.38,0.213930348258706,0.196581196581197
"Chmp3",0.17748706433662,0.393258426966292,0.20958904109589,0.469026548672566,0.046875,0.248520710059172,0.163105413105413,0.135135135135135,0.4,0.646766169154229,0.384615384615385
"Chmp4b",0.282241530801523,1.50561797752809,0.306849315068493,0.787610619469027,0.265625,0.514792899408284,0.564102564102564,0.22972972972973,0.68,0.417910447761194,0.444444444444444
"Chmp4c",0.00234306355559895,0.0112359550561798,0.00821917808219178,0,0,0.0118343195266272,0.00142450142450142,0,0,0.00497512437810945,0.0854700854700855
"Chmp5",0.15600898174363,0.567415730337079,0.232876712328767,0.699115044247788,0.078125,0.532544378698225,0.296296296296296,0.114864864864865,0.7,0.716417910447761,0.358974358974359
"Chmp6",0.0313384750561359,0.0786516853932584,0.0232876712328767,0.079646017699115,0.0625,0.0355029585798817,0.0762108262108262,0.0675675675675676,0.06,0.114427860696517,0.0256410256410256
"Chmp7",0.04442057990823,0.219101123595506,0.0726027397260274,0.123893805309735,0.015625,0.201183431952663,0.0591168091168091,0,0.1,0.0597014925373134,0.0854700854700855
"Chn1",0.0185492531484917,1.97752808988764,0.0972602739726027,0.752212389380531,0,0.0118343195266272,0.306267806267806,0.0945945945945946,0.08,0,0.111111111111111
"Chn1os1",0.000781021185199648,0.0337078651685393,0.00136986301369863,0,0,0,0.00641025641025641,0,0,0,0
"Chn1os3",0.000390510592599824,0.0449438202247191,0.00136986301369863,0.0353982300884956,0,0,0.00712250712250712,0,0,0,0
"Chn2",2.19593868983696,0.151685393258427,0.0876712328767123,0.814159292035398,0.484375,0.93491124260355,0.108974358974359,0.168918918918919,0.16,0.283582089552239,0.11965811965812
"Chordc1",0.0756614273162159,0.51685393258427,0.161643835616438,0.442477876106195,0.109375,0.136094674556213,0.104700854700855,0.0675675675675676,0.36,0.159203980099502,0.162393162393162
"Chp1",0.0853265644830616,0.286516853932584,0.104109589041096,0.283185840707965,0.0625,0.142011834319527,0.103988603988604,0.0337837837837838,0.3,0.144278606965174,0.162393162393162
"Chp2",9.76276481499561e-05,0,0,0,0.046875,0,0,0,0,0.0149253731343284,0.0683760683760684
"Chpf",0.0337791662598848,0.331460674157303,0.0493150684931507,0.141592920353982,0,0.00591715976331361,0.0655270655270655,0.0608108108108108,0.02,0.00497512437810945,0.0683760683760684
"Chpf2",0.00839597774089622,0.146067415730337,0.036986301369863,0.079646017699115,0.015625,0.0414201183431953,0.0163817663817664,0.0135135135135135,0.02,0.0149253731343284,0.0598290598290598
"Chpt1",0.0295811773894367,0.252808988764045,0.0753424657534247,0.176991150442478,0.046875,0.260355029585799,0.836894586894587,0.986486486486487,0.5,0.0696517412935323,0.188034188034188
"Chrac1",0.0294835497412867,0.112359550561798,0.0219178082191781,0.0619469026548673,0.078125,0.0769230769230769,0.102564102564103,0.027027027027027,0.38,0.114427860696517,0.11965811965812
"Chrd",0.013277360148394,0.00561797752808989,0.00273972602739726,0.00884955752212389,0,0.00591715976331361,0.00427350427350427,0,0,0.00497512437810945,0.0427350427350427
"Chrdl1",0.00048813824074978,0.219101123595506,0,0,0,0,0,0,0.02,0,0
"Chrdl2",9.76276481499561e-05,0,0.00684931506849315,0.0353982300884956,0,0,0,0,0,0,0
"Chrm2",0.0015620423703993,0,0.0465753424657534,0.380530973451327,0,0,0.000712250712250712,0,0,0,0
"Chrm3",0.000585765888899736,0,0,0.0265486725663717,0,0,0.00142450142450142,0,0,0,0
"Chrna1os",0.000390510592599824,0.0280898876404494,0.00684931506849315,0.0530973451327434,0,0,0.0384615384615385,0.0135135135135135,0.06,0,0.0427350427350427
"Chrna3",0.00341696768524846,0,0,0,0,0,0,0,0.02,0,0
"Chrna4",0.00048813824074978,0,0.0273972602739726,0.0176991150442478,0,0.00591715976331361,0,0.0202702702702703,0,0,0
"Chrnb1",0.000390510592599824,0.00561797752808989,0.00547945205479452,0,0,0,0.00142450142450142,0,0,0.0398009950248756,0.0341880341880342
"Chrnb2",0.0225519867226399,0.258426966292135,0.0753424657534247,0.115044247787611,0,0,0.00356125356125356,0,0,0,0
"Chrnb4",0.00361222298154837,0,0,0,0,0,0,0,0,0,0
"Chst1",0.00898174362979596,0,0.438356164383562,1,0.03125,0.0118343195266272,0.00427350427350427,0.243243243243243,0,0.00497512437810945,0.0256410256410256
"Chst10",0.033388655667285,0.00561797752808989,0.0506849315068493,0.0884955752212389,0.015625,0.0118343195266272,0.328347578347578,0.155405405405405,0.02,0.00497512437810945,0
"Chst11",0.0130821048520941,0.134831460674157,0.0287671232876712,0.0265486725663717,0.015625,0.00591715976331361,0.0220797720797721,0.0472972972972973,0.1,0.0497512437810945,0.0170940170940171
"Chst12",0.0151322854632432,0.0112359550561798,0.0136986301369863,0.0619469026548673,0.015625,0.0828402366863905,0.153846153846154,0.0405405405405405,0.02,0.0149253731343284,0.0170940170940171
"Chst14",0.00302645709264864,0,0.00136986301369863,0,0.015625,0.0118343195266272,0.0206552706552707,0,0,0.0298507462686567,0.0256410256410256
"Chst15",0.026652347944938,0.314606741573034,0.00136986301369863,0.0530973451327434,0.015625,0,0.000712250712250712,0.00675675675675676,0,0.0646766169154229,0.264957264957265
"Chst2",0.0055647759445475,1.03932584269663,0.131506849315068,0.0265486725663717,0.03125,0.254437869822485,0.247150997150997,0.121621621621622,0.02,0.0646766169154229,0.0683760683760684
"Chst3",0,0,0,0,0,0.0473372781065089,0.000712250712250712,0,0,0,0.0170940170940171
"Chst5",0.00253831885189886,0,0,0,0.015625,0.0118343195266272,0,0,0,0,0
"Chst7",0.00419798887044811,0,0,0,0.03125,0,0.014957264957265,0,0,0.0149253731343284,0.0256410256410256
"Chst8",0.000683393537049692,0.460674157303371,0,0.168141592920354,0,0.0769230769230769,0.0598290598290598,0.121621621621622,0,0,0.0256410256410256
"Chst9",0.000195255296299912,0,0.0356164383561644,0,0,0,0,0,0,0,0
"Chsy1",0.00351459533339842,0.0224719101123595,0.0219178082191781,0.0265486725663717,0,0,0.066951566951567,0.0405405405405405,0.06,0.0696517412935323,0.0256410256410256
"Chtf18",0.00185492531484917,0.0561797752808989,0.00273972602739726,0,0,0.0118343195266272,0.00284900284900285,0,0,0.00497512437810945,0.00854700854700855
"Chtf8",0.0296788050375866,0.151685393258427,0.0438356164383562,0.0619469026548673,0.015625,0.0414201183431953,0.0683760683760684,0.0135135135135135,0.08,0.054726368159204,0.0598290598290598
"Chtop",0.0971395099092063,0.280898876404494,0.127397260273973,0.309734513274336,0.015625,0.183431952662722,0.165954415954416,0.0945945945945946,0.16,0.169154228855721,0.0598290598290598
"Chuk",0.015620423703993,0.0393258426966292,0.0602739726027397,0.0973451327433628,0.078125,0.0118343195266272,0.0349002849002849,0.0337837837837838,0.08,0.0796019900497512,0.0170940170940171
"Churc1",0.0327052621302353,0.157303370786517,0.0452054794520548,0.212389380530973,0.03125,0.183431952662722,0.157407407407407,0.0337837837837838,0.48,0.159203980099502,0.145299145299145
"Ciao1",0.0605291418529728,0.325842696629214,0.0794520547945206,0.265486725663717,0.03125,0.124260355029586,0.0876068376068376,0.027027027027027,0.08,0.0945273631840796,0.111111111111111
"Ciapin1",0.0442253246119301,0.151685393258427,0.0863013698630137,0.274336283185841,0,0.124260355029586,0.102564102564103,0.0878378378378378,0.14,0.0646766169154229,0.0256410256410256
"Ciart",0.0104461583520453,0.0786516853932584,0.0534246575342466,0.0530973451327434,0,0.0177514792899408,0.0334757834757835,0.0337837837837838,0,0.0298507462686567,0.0170940170940171
"Cib1",0.00615054183344723,0.117977528089888,0.0342465753424658,0.123893805309735,0.03125,0.183431952662722,0.373931623931624,0.0945945945945946,0.54,0.18407960199005,0.179487179487179
"Cib2",0.0329981450746852,0.207865168539326,0.141095890410959,0.460176991150442,0.078125,0.00591715976331361,0.0427350427350427,0.0743243243243243,0.12,0.00497512437810945,0.0427350427350427
"Cic",0.0291906667968369,0.0842696629213483,0.0465753424657534,0.123893805309735,0.03125,0.0532544378698225,0.0185185185185185,0.0472972972972973,0.02,0.0248756218905473,0.0341880341880342
"Cidea",0.0223567314263399,0,0.167123287671233,0.0619469026548673,0,0,0,0.0472972972972973,0.22,0,0
"Cideb",0.000390510592599824,0,0,0,0,0,0.0576923076923077,0.128378378378378,0.02,0,0.0256410256410256
"Ciita",9.76276481499561e-05,0,0,0,0.03125,0,0,0,0,0,0
"Cinp",0.0192326466855413,0.0617977528089888,0.00958904109589041,0.0442477876106195,0,0.0710059171597633,0.0377492877492877,0.027027027027027,0.06,0.0597014925373134,0.0341880341880342
"Cipc",0.0935272869276579,0.123595505617978,0.123287671232877,0.150442477876106,0.03125,0.183431952662722,0.11039886039886,0.101351351351351,0.3,0.0646766169154229,0.0512820512820513
"Cir1",0.0745875231865664,0.117977528089888,0.13972602739726,0.300884955752212,0.03125,0.112426035502959,0.0975783475783476,0.0743243243243243,0.1,0.0646766169154229,0.11965811965812
"Cirbp",0.100751732890755,0.365168539325843,0.134246575342466,0.415929203539823,0.046875,0.218934911242604,0.121082621082621,0.128378378378378,0.14,0.134328358208955,0.145299145299145
"Cirh1a",0.0253831885189886,0.0898876404494382,0.0219178082191781,0.115044247787611,0,0.029585798816568,0.0334757834757835,0.00675675675675676,0.06,0.0646766169154229,0.00854700854700855
"Cisd1",0.363662989358586,1.16292134831461,0.298630136986301,1.46902654867257,0.125,0.958579881656805,0.607549857549858,0.533783783783784,1.38,0.298507462686567,0.324786324786325
"Cisd2",0.114614858928048,0.724719101123595,0.171232876712329,0.327433628318584,0.078125,0.242603550295858,0.180911680911681,0.108108108108108,0.5,0.144278606965174,0.0854700854700855
"Cisd3",0.0593576100751733,0.0730337078651685,0.0383561643835616,0.20353982300885,0.03125,0.112426035502959,0.107549857549858,0.0675675675675676,0.14,0.0447761194029851,0.136752136752137
"Cish",0.00107390412964952,0.0112359550561798,0.026027397260274,0.0265486725663717,0,0,0.00142450142450142,0,0.24,0.0447761194029851,0
"Cit",0.0869862345016109,0.00561797752808989,0.287671232876712,1.02654867256637,0.0625,0.029585798816568,0.118945868945869,0.0608108108108108,0,0.0298507462686567,0
"Cited1",0.00566240359269745,0.0898876404494382,0.0287671232876712,0.0884955752212389,0,0,0.00284900284900285,0,0,0,0
"Cited2",0.42263008884116,0.415730337078652,0.527397260273973,0.955752212389381,0.296875,0.0473372781065089,0.0491452991452991,0.128378378378378,0.12,0.0696517412935323,0.452991452991453
"Cited4",0.0338767939080348,0.0224719101123595,0.00684931506849315,0.0442477876106195,0,0.00591715976331361,0.000712250712250712,0,0,0.0447761194029851,0.0512820512820513
"Ciz1",0.0246997949819389,0.123595505617978,0.0520547945205479,0.0619469026548673,0.015625,0.0532544378698225,0.0213675213675214,0.00675675675675676,0.14,0.0696517412935323,0.0598290598290598
"Ckap2",0.000390510592599824,0.00561797752808989,0,0.00884955752212389,0,0,0.000712250712250712,0.0135135135135135,0,0,0
"Ckap2l",0.000976276481499561,0.00561797752808989,0.00410958904109589,0,0,0.00591715976331361,0.00142450142450142,0,0.04,0,0
"Ckap4",0.0742946402421166,0.662921348314607,0.341095890410959,0.433628318584071,0.046875,0.0355029585798817,0.136039886039886,0.155405405405405,0.18,0.144278606965174,0.273504273504274
"Ckap5",0.227179537244948,0.803370786516854,0.393150684931507,0.584070796460177,0.046875,0.313609467455621,0.393874643874644,0.236486486486486,0.44,0.154228855721393,0.094017094017094
"Ckb",2.58186078297374,18.3988764044944,6.43424657534247,12.9646017699115,0.96875,5.33136094674556,14.3119658119658,7.92567567567568,6.98,0.323383084577114,2.28205128205128
"Cklf",0.000195255296299912,0,0.00136986301369863,0,0.078125,0.0118343195266272,0.0391737891737892,0.0202702702702703,0,0.00995024875621891,0.00854700854700855
"Ckmt1",0.316215952357708,1.06179775280899,0.424657534246575,0.84070796460177,0.046875,0.0236686390532544,0.0185185185185185,0.027027027027027,0.04,0.0199004975124378,0.00854700854700855
"Cks1b",0.00048813824074978,0.050561797752809,0.00136986301369863,0.0530973451327434,0,0.029585798816568,0.0192307692307692,0.00675675675675676,0,0.00995024875621891,0.0512820512820513
"Cks2",0.00048813824074978,0,0,0.00884955752212389,0,0,0,0,0,0,0.00854700854700855
"Clasp1",0.0353412086302841,0.337078651685393,0.110958904109589,0.371681415929204,0.03125,0.0177514792899408,0.0413105413105413,0.0405405405405405,0.06,0.0646766169154229,0.0341880341880342
"Clasp2",0.131894952650591,0.252808988764045,0.210958904109589,0.52212389380531,0.0625,0.461538461538462,0.275641025641026,0.141891891891892,0.2,0.0895522388059701,0.0683760683760684
"Clasrp",0.0242116567411891,0.0337078651685393,0.0547945205479452,0.079646017699115,0.046875,0.0710059171597633,0.0555555555555556,0.0405405405405405,0.02,0.0398009950248756,0.0170940170940171
"Clcc1",0.02216147613004,0.0674157303370786,0.0493150684931507,0.0530973451327434,0.046875,0.124260355029586,0.131766381766382,0.0878378378378378,0.18,0.124378109452736,0.094017094017094
"Clcf1",0.000878648833349605,0,0,0,0.015625,0,0.000712250712250712,0,0,0,0
"Clcn1",0.00536952064824758,0,0.00410958904109589,0.00884955752212389,0,0,0.000712250712250712,0,0,0,0
"Clcn2",0.0224543590744899,0.00561797752808989,0.0246575342465753,0.0530973451327434,0.03125,0.218934911242604,0.221509971509972,0.0472972972972973,0.02,0.00995024875621891,0.264957264957265
"Clcn3",0.291320902079469,1.29213483146067,0.472602739726027,1.09734513274336,0.1875,0.710059171597633,0.841168091168091,0.337837837837838,0.38,0.199004975124378,0.145299145299145
"Clcn4-2",0.194864785707312,0.792134831460674,0.542465753424658,0.938053097345133,0.140625,0.650887573964497,0.391737891737892,0.283783783783784,0.42,0.189054726368159,0.162393162393162
"Clcn5",0.0142536366298936,0.0224719101123595,0.0479452054794521,0.115044247787611,0.0625,0.0473372781065089,0.0056980056980057,0.00675675675675676,0.02,0.00497512437810945,0.0256410256410256
"Clcn6",0.0226496143707898,0.162921348314607,0.0616438356164384,0.221238938053097,0,0.0887573964497041,0.0576923076923077,0.0337837837837838,0,0.0199004975124378,0.00854700854700855
"Clcn7",0.015620423703993,0.0842696629213483,0.0493150684931507,0.079646017699115,0.03125,0.0236686390532544,0.037037037037037,0,0.04,0.0597014925373134,0.0256410256410256
"Cldn1",9.76276481499561e-05,0,0,0,0,0,0,0,0.26,0,0.00854700854700855
"Cldn10",0.00185492531484917,0,0,0,0.015625,0,1.53561253561254,0.891891891891892,0,0,0.00854700854700855
"Cldn11",0.000976276481499561,0.00561797752808989,0.00273972602739726,0.00884955752212389,0.015625,12.7573964497041,0.00213675213675214,0,0.02,0,0.11965811965812
"Cldn12",0.0118129454261447,0.157303370786517,0.0520547945205479,0.0619469026548673,0,0,0.0256410256410256,0.00675675675675676,0.02,0.0149253731343284,0.0170940170940171
"Cldn14",0,0,0,0,0,0.100591715976331,0,0,0,0,0
"Cldn2",9.76276481499561e-05,0,0,0,0,0,0.00925925925925926,0,0.46,0.00497512437810945,0
"Cldn34c1",0.0015620423703993,0.0112359550561798,0.00684931506849315,0,0,0.0177514792899408,0.00213675213675214,0,0,0.0348258706467662,0
"Cldn5",0.000292882944449868,0.0393258426966292,0.010958904109589,0,0,0.00591715976331361,0,0,0.04,7.7910447761194,0
"Cldnd1",0.0718539490383677,0.747191011235955,0.0808219178082192,0.336283185840708,0.109375,1.46153846153846,0.530626780626781,0.256756756756757,0.18,0.298507462686567,0.316239316239316
"Clec10a",0.00478375475934785,0,0,0.00884955752212389,0.1875,0,0,0,0,0,0
"Clec11a",0.00605291418529728,0.0337078651685393,0.0136986301369863,0.0619469026548673,0,0.0118343195266272,0.00854700854700855,0.00675675675675676,0.02,0,0
"Clec14a",0,0.00561797752808989,0,0.0530973451327434,0,0,0,0,0,0.333333333333333,0
"Clec16a",0.0162061895928927,0.387640449438202,0.0849315068493151,0.115044247787611,0,0.0177514792899408,0.0178062678062678,0.0202702702702703,0,0.0298507462686567,0
"Clec1a",0.000292882944449868,0,0,0.079646017699115,0,0,0,0,0,0.104477611940299,0.00854700854700855
"Clec2d",0,0,0,0.0176991150442478,0.03125,0.00591715976331361,0,0,0,0.134328358208955,0.0170940170940171
"Clec2l",0.0278238797227375,2.16292134831461,0.416438356164384,0.353982300884956,0.046875,0.0118343195266272,0.00925925925925926,0.00675675675675676,0,0,0.0170940170940171
"Clec3b",0.000683393537049692,0,0,0,0,0,0.14031339031339,0.0337837837837838,0.16,0,0.188034188034188
"Clec4a2",0,0,0,0,0.1875,0,0,0,0,0,0
"Clec4a3",0,0,0,0.00884955752212389,0.109375,0,0.000712250712250712,0,0,0,0
"Clec5a",0,0,0,0,0.078125,0,0,0,0,0,0
"Clgn",0.0242116567411891,0.0224719101123595,0.0972602739726027,0.176991150442478,0.015625,0.224852071005917,0.000712250712250712,0.00675675675675676,0,0.00497512437810945,0
"Clic1",0.105730742946402,0.00561797752808989,0.00136986301369863,0.141592920353982,0.4375,0.0236686390532544,0.188034188034188,0.0810810810810811,0.36,0.522388059701492,0.316239316239316
"Clic3",0.000390510592599824,0,0,0,0,0,0.000712250712250712,0,0.24,0,0
"Clic4",0.00283120179634873,0,0.00547945205479452,0,0.03125,1.04733727810651,0.432336182336182,0.47972972972973,0.38,1.33333333333333,0.452991452991453
"Clic5",0,0,0,0,0,0,0,0,0,0.845771144278607,0.00854700854700855
"Clic6",0.000292882944449868,0.196629213483146,0,0,0,0,0.00356125356125356,0,2.4,0.00497512437810945,0
"Clint1",0.051059259982427,0.235955056179775,0.1,0.132743362831858,0.015625,0.0591715976331361,0.0826210826210826,0.0337837837837838,0.2,0.149253731343284,0.128205128205128
"Clip1",0.497998633212926,0.814606741573034,0.832876712328767,0.973451327433628,0.421875,0.0710059171597633,0.707977207977208,0.162162162162162,0.46,0.686567164179104,0.239316239316239
"Clip2",0.00663868007419701,0.179775280898876,0.036986301369863,0.150442477876106,0,0.0473372781065089,0.014957264957265,0.0337837837837838,0,0,0.0170940170940171
"Clip3",0.51117836571317,0.314606741573034,0.817808219178082,1.67256637168142,0.125,0.988165680473373,0.337606837606838,0.114864864864865,0.06,0.0447761194029851,0.136752136752137
"Clip4",0.00136678707409938,1.0561797752809,0.183561643835616,0.433628318584071,0.015625,0.0236686390532544,0.0106837606837607,0.00675675675675676,0.18,0,0.0256410256410256
"Clk1",0.0661915454456702,0.0786516853932584,0.191780821917808,0.256637168141593,0.15625,0.130177514792899,0.0655270655270655,0.0743243243243243,0.12,0.174129353233831,0.282051282051282
